"year","creditorEntity","debtorCountry","series","data"
2015,"001","VCT","DT.DOD.OFFT.CD",NA
2016,"001","VCT","DT.DOD.OFFT.CD",NA
2017,"001","VCT","DT.DOD.OFFT.CD",NA
2018,"001","VCT","DT.DOD.OFFT.CD",NA
2019,"001","VCT","DT.DOD.OFFT.CD",NA
2020,"001","VCT","DT.DOD.OFFT.CD",NA
2021,"001","VCT","DT.DOD.OFFT.CD",NA
2022,"001","VCT","DT.DOD.OFFT.CD",NA
2023,"001","VCT","DT.DOD.OFFT.CD",NA
1990,"002","VCT","DT.DOD.OFFT.CD",NA
1991,"002","VCT","DT.DOD.OFFT.CD",NA
1992,"002","VCT","DT.DOD.OFFT.CD",NA
1993,"002","VCT","DT.DOD.OFFT.CD",NA
1994,"002","VCT","DT.DOD.OFFT.CD",NA
1995,"002","VCT","DT.DOD.OFFT.CD",NA
1996,"002","VCT","DT.DOD.OFFT.CD",NA
1997,"002","VCT","DT.DOD.OFFT.CD",NA
1998,"002","VCT","DT.DOD.OFFT.CD",NA
1999,"002","VCT","DT.DOD.OFFT.CD",NA
2000,"002","VCT","DT.DOD.OFFT.CD",NA
2001,"002","VCT","DT.DOD.OFFT.CD",NA
2002,"002","VCT","DT.DOD.OFFT.CD",NA
2003,"002","VCT","DT.DOD.OFFT.CD",NA
2004,"002","VCT","DT.DOD.OFFT.CD",NA
2005,"002","VCT","DT.DOD.OFFT.CD",NA
2006,"002","VCT","DT.DOD.OFFT.CD",NA
2007,"002","VCT","DT.DOD.OFFT.CD",NA
2008,"002","VCT","DT.DOD.OFFT.CD",NA
2009,"002","VCT","DT.DOD.OFFT.CD",NA
2010,"002","VCT","DT.DOD.OFFT.CD",NA
2011,"002","VCT","DT.DOD.OFFT.CD",NA
2012,"002","VCT","DT.DOD.OFFT.CD",NA
2013,"002","VCT","DT.DOD.OFFT.CD",NA
2014,"002","VCT","DT.DOD.OFFT.CD",NA
2015,"002","VCT","DT.DOD.OFFT.CD",NA
2016,"002","VCT","DT.DOD.OFFT.CD",NA
2017,"002","VCT","DT.DOD.OFFT.CD",NA
2018,"002","VCT","DT.DOD.OFFT.CD",NA
2019,"002","VCT","DT.DOD.OFFT.CD",NA
2020,"002","VCT","DT.DOD.OFFT.CD",NA
2021,"002","VCT","DT.DOD.OFFT.CD",NA
2022,"002","VCT","DT.DOD.OFFT.CD",NA
2023,"002","VCT","DT.DOD.OFFT.CD",NA
1990,"003","VCT","DT.DOD.OFFT.CD",NA
1991,"003","VCT","DT.DOD.OFFT.CD",NA
1992,"003","VCT","DT.DOD.OFFT.CD",NA
1993,"003","VCT","DT.DOD.OFFT.CD",NA
1994,"003","VCT","DT.DOD.OFFT.CD",NA
1995,"003","VCT","DT.DOD.OFFT.CD",NA
1996,"003","VCT","DT.DOD.OFFT.CD",NA
1997,"003","VCT","DT.DOD.OFFT.CD",NA
1998,"003","VCT","DT.DOD.OFFT.CD",NA
1999,"003","VCT","DT.DOD.OFFT.CD",NA
2000,"003","VCT","DT.DOD.OFFT.CD",NA
2001,"003","VCT","DT.DOD.OFFT.CD",NA
2002,"003","VCT","DT.DOD.OFFT.CD",NA
2003,"003","VCT","DT.DOD.OFFT.CD",NA
2004,"003","VCT","DT.DOD.OFFT.CD",NA
2005,"003","VCT","DT.DOD.OFFT.CD",NA
2006,"003","VCT","DT.DOD.OFFT.CD",NA
2007,"003","VCT","DT.DOD.OFFT.CD",NA
2008,"003","VCT","DT.DOD.OFFT.CD",NA
2009,"003","VCT","DT.DOD.OFFT.CD",NA
2010,"003","VCT","DT.DOD.OFFT.CD",NA
2011,"003","VCT","DT.DOD.OFFT.CD",NA
2012,"003","VCT","DT.DOD.OFFT.CD",NA
2013,"003","VCT","DT.DOD.OFFT.CD",NA
2014,"003","VCT","DT.DOD.OFFT.CD",NA
2015,"003","VCT","DT.DOD.OFFT.CD",NA
2016,"003","VCT","DT.DOD.OFFT.CD",NA
2017,"003","VCT","DT.DOD.OFFT.CD",NA
2018,"003","VCT","DT.DOD.OFFT.CD",NA
2019,"003","VCT","DT.DOD.OFFT.CD",NA
2020,"003","VCT","DT.DOD.OFFT.CD",NA
2021,"003","VCT","DT.DOD.OFFT.CD",NA
2022,"003","VCT","DT.DOD.OFFT.CD",NA
2023,"003","VCT","DT.DOD.OFFT.CD",NA
1990,"004","VCT","DT.DOD.OFFT.CD",NA
1991,"004","VCT","DT.DOD.OFFT.CD",0
1992,"004","VCT","DT.DOD.OFFT.CD",305458
1993,"004","VCT","DT.DOD.OFFT.CD",2208635
1994,"004","VCT","DT.DOD.OFFT.CD",3199592.8
1995,"004","VCT","DT.DOD.OFFT.CD",4039067.9
1996,"004","VCT","DT.DOD.OFFT.CD",4377536.5
1997,"004","VCT","DT.DOD.OFFT.CD",3895045.5
1998,"004","VCT","DT.DOD.OFFT.CD",3838606.6
1999,"004","VCT","DT.DOD.OFFT.CD",3637178.9
2000,"004","VCT","DT.DOD.OFFT.CD",4119103.9
2001,"004","VCT","DT.DOD.OFFT.CD",4097681.4
2002,"004","VCT","DT.DOD.OFFT.CD",4672154.1
2003,"004","VCT","DT.DOD.OFFT.CD",6961569
2004,"004","VCT","DT.DOD.OFFT.CD",9331029
2005,"004","VCT","DT.DOD.OFFT.CD",8513460.8
2006,"004","VCT","DT.DOD.OFFT.CD",9285901.5
2007,"004","VCT","DT.DOD.OFFT.CD",9875340.9
2008,"004","VCT","DT.DOD.OFFT.CD",8401421.7
2009,"004","VCT","DT.DOD.OFFT.CD",7500972.4
2010,"004","VCT","DT.DOD.OFFT.CD",5270559.2
2011,"004","VCT","DT.DOD.OFFT.CD",4068750.1
2012,"004","VCT","DT.DOD.OFFT.CD",3128297.4
2013,"004","VCT","DT.DOD.OFFT.CD",2965065
2014,"004","VCT","DT.DOD.OFFT.CD",1674243.9
2015,"004","VCT","DT.DOD.OFFT.CD",2411470.5
2016,"004","VCT","DT.DOD.OFFT.CD",2027034.3
2017,"004","VCT","DT.DOD.OFFT.CD",1380394.3
2018,"004","VCT","DT.DOD.OFFT.CD",435100
2019,"004","VCT","DT.DOD.OFFT.CD",69650.8
2020,"004","VCT","DT.DOD.OFFT.CD",0
2021,"004","VCT","DT.DOD.OFFT.CD",NA
2022,"004","VCT","DT.DOD.OFFT.CD",NA
2023,"004","VCT","DT.DOD.OFFT.CD",NA
1990,"005","VCT","DT.DOD.OFFT.CD",NA
1991,"005","VCT","DT.DOD.OFFT.CD",NA
1992,"005","VCT","DT.DOD.OFFT.CD",NA
1993,"005","VCT","DT.DOD.OFFT.CD",NA
1994,"005","VCT","DT.DOD.OFFT.CD",NA
1995,"005","VCT","DT.DOD.OFFT.CD",NA
1996,"005","VCT","DT.DOD.OFFT.CD",NA
1997,"005","VCT","DT.DOD.OFFT.CD",NA
1998,"005","VCT","DT.DOD.OFFT.CD",NA
1999,"005","VCT","DT.DOD.OFFT.CD",NA
2000,"005","VCT","DT.DOD.OFFT.CD",NA
2001,"005","VCT","DT.DOD.OFFT.CD",NA
2002,"005","VCT","DT.DOD.OFFT.CD",NA
2003,"005","VCT","DT.DOD.OFFT.CD",NA
2004,"005","VCT","DT.DOD.OFFT.CD",NA
2005,"005","VCT","DT.DOD.OFFT.CD",NA
2006,"005","VCT","DT.DOD.OFFT.CD",NA
2007,"005","VCT","DT.DOD.OFFT.CD",NA
2008,"005","VCT","DT.DOD.OFFT.CD",NA
2009,"005","VCT","DT.DOD.OFFT.CD",NA
2010,"005","VCT","DT.DOD.OFFT.CD",NA
2011,"005","VCT","DT.DOD.OFFT.CD",NA
2012,"005","VCT","DT.DOD.OFFT.CD",NA
2013,"005","VCT","DT.DOD.OFFT.CD",NA
2014,"005","VCT","DT.DOD.OFFT.CD",NA
2015,"005","VCT","DT.DOD.OFFT.CD",NA
2016,"005","VCT","DT.DOD.OFFT.CD",NA
2017,"005","VCT","DT.DOD.OFFT.CD",NA
2018,"005","VCT","DT.DOD.OFFT.CD",NA
2019,"005","VCT","DT.DOD.OFFT.CD",NA
2020,"005","VCT","DT.DOD.OFFT.CD",NA
2021,"005","VCT","DT.DOD.OFFT.CD",NA
2022,"005","VCT","DT.DOD.OFFT.CD",NA
2023,"005","VCT","DT.DOD.OFFT.CD",NA
1990,"006","VCT","DT.DOD.OFFT.CD",NA
1991,"006","VCT","DT.DOD.OFFT.CD",NA
1992,"006","VCT","DT.DOD.OFFT.CD",NA
1993,"006","VCT","DT.DOD.OFFT.CD",NA
1994,"006","VCT","DT.DOD.OFFT.CD",NA
1995,"006","VCT","DT.DOD.OFFT.CD",NA
1996,"006","VCT","DT.DOD.OFFT.CD",NA
1997,"006","VCT","DT.DOD.OFFT.CD",NA
1998,"006","VCT","DT.DOD.OFFT.CD",NA
1999,"006","VCT","DT.DOD.OFFT.CD",NA
2000,"006","VCT","DT.DOD.OFFT.CD",NA
2001,"006","VCT","DT.DOD.OFFT.CD",NA
2002,"006","VCT","DT.DOD.OFFT.CD",NA
2003,"006","VCT","DT.DOD.OFFT.CD",NA
2004,"006","VCT","DT.DOD.OFFT.CD",NA
2005,"006","VCT","DT.DOD.OFFT.CD",NA
2006,"006","VCT","DT.DOD.OFFT.CD",NA
2007,"006","VCT","DT.DOD.OFFT.CD",NA
2008,"006","VCT","DT.DOD.OFFT.CD",NA
2009,"006","VCT","DT.DOD.OFFT.CD",NA
2010,"006","VCT","DT.DOD.OFFT.CD",NA
2011,"006","VCT","DT.DOD.OFFT.CD",NA
2012,"006","VCT","DT.DOD.OFFT.CD",NA
2013,"006","VCT","DT.DOD.OFFT.CD",NA
2014,"006","VCT","DT.DOD.OFFT.CD",NA
2015,"006","VCT","DT.DOD.OFFT.CD",NA
2016,"006","VCT","DT.DOD.OFFT.CD",NA
2017,"006","VCT","DT.DOD.OFFT.CD",NA
2018,"006","VCT","DT.DOD.OFFT.CD",NA
2019,"006","VCT","DT.DOD.OFFT.CD",NA
2020,"006","VCT","DT.DOD.OFFT.CD",NA
2021,"006","VCT","DT.DOD.OFFT.CD",NA
2022,"006","VCT","DT.DOD.OFFT.CD",NA
2023,"006","VCT","DT.DOD.OFFT.CD",NA
1990,"007","VCT","DT.DOD.OFFT.CD",NA
1991,"007","VCT","DT.DOD.OFFT.CD",NA
1992,"007","VCT","DT.DOD.OFFT.CD",NA
1993,"007","VCT","DT.DOD.OFFT.CD",0
1994,"007","VCT","DT.DOD.OFFT.CD",1233359
1995,"007","VCT","DT.DOD.OFFT.CD",1000374
1996,"007","VCT","DT.DOD.OFFT.CD",3268672.8
1997,"007","VCT","DT.DOD.OFFT.CD",2920219.3
1998,"007","VCT","DT.DOD.OFFT.CD",2655000
1999,"007","VCT","DT.DOD.OFFT.CD",2655000
2000,"007","VCT","DT.DOD.OFFT.CD",2552000
2001,"007","VCT","DT.DOD.OFFT.CD",1977000
2002,"007","VCT","DT.DOD.OFFT.CD",1543000
2003,"007","VCT","DT.DOD.OFFT.CD",771000
2004,"007","VCT","DT.DOD.OFFT.CD",831954.6
2005,"007","VCT","DT.DOD.OFFT.CD",428259.6
2006,"007","VCT","DT.DOD.OFFT.CD",298814.3
2007,"007","VCT","DT.DOD.OFFT.CD",0
2008,"007","VCT","DT.DOD.OFFT.CD",0
2009,"007","VCT","DT.DOD.OFFT.CD",0
2010,"007","VCT","DT.DOD.OFFT.CD",NA
2011,"007","VCT","DT.DOD.OFFT.CD",NA
2012,"007","VCT","DT.DOD.OFFT.CD",NA
2013,"007","VCT","DT.DOD.OFFT.CD",NA
2014,"007","VCT","DT.DOD.OFFT.CD",NA
2015,"007","VCT","DT.DOD.OFFT.CD",NA
2016,"007","VCT","DT.DOD.OFFT.CD",NA
2017,"007","VCT","DT.DOD.OFFT.CD",NA
2018,"007","VCT","DT.DOD.OFFT.CD",NA
2019,"007","VCT","DT.DOD.OFFT.CD",NA
2020,"007","VCT","DT.DOD.OFFT.CD",NA
2021,"007","VCT","DT.DOD.OFFT.CD",NA
2022,"007","VCT","DT.DOD.OFFT.CD",NA
2023,"007","VCT","DT.DOD.OFFT.CD",NA
1990,"008","VCT","DT.DOD.OFFT.CD",NA
1991,"008","VCT","DT.DOD.OFFT.CD",NA
1992,"008","VCT","DT.DOD.OFFT.CD",NA
1993,"008","VCT","DT.DOD.OFFT.CD",NA
1994,"008","VCT","DT.DOD.OFFT.CD",NA
1995,"008","VCT","DT.DOD.OFFT.CD",NA
1996,"008","VCT","DT.DOD.OFFT.CD",NA
1997,"008","VCT","DT.DOD.OFFT.CD",NA
1998,"008","VCT","DT.DOD.OFFT.CD",NA
1999,"008","VCT","DT.DOD.OFFT.CD",NA
2000,"008","VCT","DT.DOD.OFFT.CD",NA
2001,"008","VCT","DT.DOD.OFFT.CD",NA
2002,"008","VCT","DT.DOD.OFFT.CD",NA
2003,"008","VCT","DT.DOD.OFFT.CD",NA
2004,"008","VCT","DT.DOD.OFFT.CD",NA
2005,"008","VCT","DT.DOD.OFFT.CD",NA
2006,"008","VCT","DT.DOD.OFFT.CD",NA
2007,"008","VCT","DT.DOD.OFFT.CD",NA
2008,"008","VCT","DT.DOD.OFFT.CD",NA
2009,"008","VCT","DT.DOD.OFFT.CD",NA
2010,"008","VCT","DT.DOD.OFFT.CD",NA
2011,"008","VCT","DT.DOD.OFFT.CD",NA
2012,"008","VCT","DT.DOD.OFFT.CD",NA
2013,"008","VCT","DT.DOD.OFFT.CD",NA
2014,"008","VCT","DT.DOD.OFFT.CD",NA
2015,"008","VCT","DT.DOD.OFFT.CD",NA
2016,"008","VCT","DT.DOD.OFFT.CD",NA
2017,"008","VCT","DT.DOD.OFFT.CD",NA
2018,"008","VCT","DT.DOD.OFFT.CD",NA
2019,"008","VCT","DT.DOD.OFFT.CD",NA
2020,"008","VCT","DT.DOD.OFFT.CD",NA
2021,"008","VCT","DT.DOD.OFFT.CD",NA
2022,"008","VCT","DT.DOD.OFFT.CD",NA
2023,"008","VCT","DT.DOD.OFFT.CD",NA
1990,"010","VCT","DT.DOD.OFFT.CD",NA
1991,"010","VCT","DT.DOD.OFFT.CD",NA
1992,"010","VCT","DT.DOD.OFFT.CD",NA
1993,"010","VCT","DT.DOD.OFFT.CD",NA
1994,"010","VCT","DT.DOD.OFFT.CD",NA
1995,"010","VCT","DT.DOD.OFFT.CD",NA
1996,"010","VCT","DT.DOD.OFFT.CD",NA
1997,"010","VCT","DT.DOD.OFFT.CD",NA
1998,"010","VCT","DT.DOD.OFFT.CD",NA
1999,"010","VCT","DT.DOD.OFFT.CD",NA
2000,"010","VCT","DT.DOD.OFFT.CD",NA
2001,"010","VCT","DT.DOD.OFFT.CD",NA
2002,"010","VCT","DT.DOD.OFFT.CD",NA
2003,"010","VCT","DT.DOD.OFFT.CD",NA
2004,"010","VCT","DT.DOD.OFFT.CD",NA
2005,"010","VCT","DT.DOD.OFFT.CD",NA
2006,"010","VCT","DT.DOD.OFFT.CD",NA
2007,"010","VCT","DT.DOD.OFFT.CD",NA
2008,"010","VCT","DT.DOD.OFFT.CD",NA
2009,"010","VCT","DT.DOD.OFFT.CD",NA
2010,"010","VCT","DT.DOD.OFFT.CD",NA
2011,"010","VCT","DT.DOD.OFFT.CD",NA
2012,"010","VCT","DT.DOD.OFFT.CD",NA
2013,"010","VCT","DT.DOD.OFFT.CD",NA
2014,"010","VCT","DT.DOD.OFFT.CD",NA
2015,"010","VCT","DT.DOD.OFFT.CD",NA
2016,"010","VCT","DT.DOD.OFFT.CD",NA
2017,"010","VCT","DT.DOD.OFFT.CD",NA
2018,"010","VCT","DT.DOD.OFFT.CD",NA
2019,"010","VCT","DT.DOD.OFFT.CD",NA
2020,"010","VCT","DT.DOD.OFFT.CD",NA
2021,"010","VCT","DT.DOD.OFFT.CD",NA
2022,"010","VCT","DT.DOD.OFFT.CD",NA
2023,"010","VCT","DT.DOD.OFFT.CD",NA
1990,"011","VCT","DT.DOD.OFFT.CD",NA
1991,"011","VCT","DT.DOD.OFFT.CD",NA
1992,"011","VCT","DT.DOD.OFFT.CD",NA
1993,"011","VCT","DT.DOD.OFFT.CD",NA
1994,"011","VCT","DT.DOD.OFFT.CD",NA
1995,"011","VCT","DT.DOD.OFFT.CD",NA
1996,"011","VCT","DT.DOD.OFFT.CD",NA
1997,"011","VCT","DT.DOD.OFFT.CD",NA
1998,"011","VCT","DT.DOD.OFFT.CD",NA
1999,"011","VCT","DT.DOD.OFFT.CD",NA
2000,"011","VCT","DT.DOD.OFFT.CD",NA
2001,"011","VCT","DT.DOD.OFFT.CD",NA
2002,"011","VCT","DT.DOD.OFFT.CD",NA
2003,"011","VCT","DT.DOD.OFFT.CD",NA
2004,"011","VCT","DT.DOD.OFFT.CD",NA
2005,"011","VCT","DT.DOD.OFFT.CD",NA
2006,"011","VCT","DT.DOD.OFFT.CD",NA
2007,"011","VCT","DT.DOD.OFFT.CD",NA
2008,"011","VCT","DT.DOD.OFFT.CD",NA
2009,"011","VCT","DT.DOD.OFFT.CD",NA
2010,"011","VCT","DT.DOD.OFFT.CD",NA
2011,"011","VCT","DT.DOD.OFFT.CD",NA
2012,"011","VCT","DT.DOD.OFFT.CD",NA
2013,"011","VCT","DT.DOD.OFFT.CD",NA
2014,"011","VCT","DT.DOD.OFFT.CD",NA
2015,"011","VCT","DT.DOD.OFFT.CD",NA
2016,"011","VCT","DT.DOD.OFFT.CD",NA
2017,"011","VCT","DT.DOD.OFFT.CD",NA
2018,"011","VCT","DT.DOD.OFFT.CD",NA
2019,"011","VCT","DT.DOD.OFFT.CD",NA
2020,"011","VCT","DT.DOD.OFFT.CD",NA
2021,"011","VCT","DT.DOD.OFFT.CD",NA
2022,"011","VCT","DT.DOD.OFFT.CD",NA
2023,"011","VCT","DT.DOD.OFFT.CD",NA
1990,"012","VCT","DT.DOD.OFFT.CD",994848
1991,"012","VCT","DT.DOD.OFFT.CD",750150.7
1992,"012","VCT","DT.DOD.OFFT.CD",5296535.9
1993,"012","VCT","DT.DOD.OFFT.CD",4653930.3
1994,"012","VCT","DT.DOD.OFFT.CD",4351562.5
1995,"012","VCT","DT.DOD.OFFT.CD",4132299.9
1996,"012","VCT","DT.DOD.OFFT.CD",4063313.9
1997,"012","VCT","DT.DOD.OFFT.CD",3522594
1998,"012","VCT","DT.DOD.OFFT.CD",5346488.8
1999,"012","VCT","DT.DOD.OFFT.CD",4769996.4
2000,"012","VCT","DT.DOD.OFFT.CD",4403482.2
2001,"012","VCT","DT.DOD.OFFT.CD",3325767.2
2002,"012","VCT","DT.DOD.OFFT.CD",0
2003,"012","VCT","DT.DOD.OFFT.CD",NA
2004,"012","VCT","DT.DOD.OFFT.CD",NA
2005,"012","VCT","DT.DOD.OFFT.CD",NA
2006,"012","VCT","DT.DOD.OFFT.CD",NA
2007,"012","VCT","DT.DOD.OFFT.CD",NA
2008,"012","VCT","DT.DOD.OFFT.CD",NA
2009,"012","VCT","DT.DOD.OFFT.CD",NA
2010,"012","VCT","DT.DOD.OFFT.CD",NA
2011,"012","VCT","DT.DOD.OFFT.CD",NA
2012,"012","VCT","DT.DOD.OFFT.CD",NA
2013,"012","VCT","DT.DOD.OFFT.CD",NA
2014,"012","VCT","DT.DOD.OFFT.CD",NA
2015,"012","VCT","DT.DOD.OFFT.CD",5281000
2016,"012","VCT","DT.DOD.OFFT.CD",8713000
2017,"012","VCT","DT.DOD.OFFT.CD",9419000
2018,"012","VCT","DT.DOD.OFFT.CD",12929000
2019,"012","VCT","DT.DOD.OFFT.CD",10003000
2020,"012","VCT","DT.DOD.OFFT.CD",6661000
2021,"012","VCT","DT.DOD.OFFT.CD",4423000
2022,"012","VCT","DT.DOD.OFFT.CD",4053000
2023,"012","VCT","DT.DOD.OFFT.CD",3476000
1990,"018","VCT","DT.DOD.OFFT.CD",NA
1991,"018","VCT","DT.DOD.OFFT.CD",NA
1992,"018","VCT","DT.DOD.OFFT.CD",NA
1993,"018","VCT","DT.DOD.OFFT.CD",NA
1994,"018","VCT","DT.DOD.OFFT.CD",NA
1995,"018","VCT","DT.DOD.OFFT.CD",NA
1996,"018","VCT","DT.DOD.OFFT.CD",NA
1997,"018","VCT","DT.DOD.OFFT.CD",NA
1998,"018","VCT","DT.DOD.OFFT.CD",NA
1999,"018","VCT","DT.DOD.OFFT.CD",NA
2000,"018","VCT","DT.DOD.OFFT.CD",NA
2001,"018","VCT","DT.DOD.OFFT.CD",NA
2002,"018","VCT","DT.DOD.OFFT.CD",NA
2003,"018","VCT","DT.DOD.OFFT.CD",NA
2004,"018","VCT","DT.DOD.OFFT.CD",NA
2005,"018","VCT","DT.DOD.OFFT.CD",NA
2006,"018","VCT","DT.DOD.OFFT.CD",NA
2007,"018","VCT","DT.DOD.OFFT.CD",NA
2008,"018","VCT","DT.DOD.OFFT.CD",NA
2009,"018","VCT","DT.DOD.OFFT.CD",NA
2010,"018","VCT","DT.DOD.OFFT.CD",NA
2011,"018","VCT","DT.DOD.OFFT.CD",NA
2012,"018","VCT","DT.DOD.OFFT.CD",NA
2013,"018","VCT","DT.DOD.OFFT.CD",NA
2014,"018","VCT","DT.DOD.OFFT.CD",NA
2015,"018","VCT","DT.DOD.OFFT.CD",NA
2016,"018","VCT","DT.DOD.OFFT.CD",NA
2017,"018","VCT","DT.DOD.OFFT.CD",NA
2018,"018","VCT","DT.DOD.OFFT.CD",NA
2019,"018","VCT","DT.DOD.OFFT.CD",NA
2020,"018","VCT","DT.DOD.OFFT.CD",NA
2021,"018","VCT","DT.DOD.OFFT.CD",NA
2022,"018","VCT","DT.DOD.OFFT.CD",NA
2023,"018","VCT","DT.DOD.OFFT.CD",NA
1990,"021","VCT","DT.DOD.OFFT.CD",NA
1991,"021","VCT","DT.DOD.OFFT.CD",NA
1992,"021","VCT","DT.DOD.OFFT.CD",NA
1993,"021","VCT","DT.DOD.OFFT.CD",NA
1994,"021","VCT","DT.DOD.OFFT.CD",NA
1995,"021","VCT","DT.DOD.OFFT.CD",NA
1996,"021","VCT","DT.DOD.OFFT.CD",NA
1997,"021","VCT","DT.DOD.OFFT.CD",NA
1998,"021","VCT","DT.DOD.OFFT.CD",NA
1999,"021","VCT","DT.DOD.OFFT.CD",NA
2000,"021","VCT","DT.DOD.OFFT.CD",NA
2001,"021","VCT","DT.DOD.OFFT.CD",NA
2002,"021","VCT","DT.DOD.OFFT.CD",NA
2003,"021","VCT","DT.DOD.OFFT.CD",NA
2004,"021","VCT","DT.DOD.OFFT.CD",NA
2005,"021","VCT","DT.DOD.OFFT.CD",NA
2006,"021","VCT","DT.DOD.OFFT.CD",NA
2007,"021","VCT","DT.DOD.OFFT.CD",NA
2008,"021","VCT","DT.DOD.OFFT.CD",NA
2009,"021","VCT","DT.DOD.OFFT.CD",NA
2010,"021","VCT","DT.DOD.OFFT.CD",NA
2011,"021","VCT","DT.DOD.OFFT.CD",NA
2012,"021","VCT","DT.DOD.OFFT.CD",NA
2013,"021","VCT","DT.DOD.OFFT.CD",NA
2014,"021","VCT","DT.DOD.OFFT.CD",NA
2015,"021","VCT","DT.DOD.OFFT.CD",NA
2016,"021","VCT","DT.DOD.OFFT.CD",NA
2017,"021","VCT","DT.DOD.OFFT.CD",NA
2018,"021","VCT","DT.DOD.OFFT.CD",NA
2019,"021","VCT","DT.DOD.OFFT.CD",NA
2020,"021","VCT","DT.DOD.OFFT.CD",NA
2021,"021","VCT","DT.DOD.OFFT.CD",NA
2022,"021","VCT","DT.DOD.OFFT.CD",NA
2023,"021","VCT","DT.DOD.OFFT.CD",NA
1990,"050","VCT","DT.DOD.OFFT.CD",NA
1991,"050","VCT","DT.DOD.OFFT.CD",NA
1992,"050","VCT","DT.DOD.OFFT.CD",NA
1993,"050","VCT","DT.DOD.OFFT.CD",NA
1994,"050","VCT","DT.DOD.OFFT.CD",NA
1995,"050","VCT","DT.DOD.OFFT.CD",NA
1996,"050","VCT","DT.DOD.OFFT.CD",NA
1997,"050","VCT","DT.DOD.OFFT.CD",NA
1998,"050","VCT","DT.DOD.OFFT.CD",NA
1999,"050","VCT","DT.DOD.OFFT.CD",NA
2000,"050","VCT","DT.DOD.OFFT.CD",NA
2001,"050","VCT","DT.DOD.OFFT.CD",NA
2002,"050","VCT","DT.DOD.OFFT.CD",NA
2003,"050","VCT","DT.DOD.OFFT.CD",NA
2004,"050","VCT","DT.DOD.OFFT.CD",NA
2005,"050","VCT","DT.DOD.OFFT.CD",NA
2006,"050","VCT","DT.DOD.OFFT.CD",NA
2007,"050","VCT","DT.DOD.OFFT.CD",NA
2008,"050","VCT","DT.DOD.OFFT.CD",NA
2009,"050","VCT","DT.DOD.OFFT.CD",NA
2010,"050","VCT","DT.DOD.OFFT.CD",NA
2011,"050","VCT","DT.DOD.OFFT.CD",NA
2012,"050","VCT","DT.DOD.OFFT.CD",NA
2013,"050","VCT","DT.DOD.OFFT.CD",NA
2014,"050","VCT","DT.DOD.OFFT.CD",NA
2015,"050","VCT","DT.DOD.OFFT.CD",NA
2016,"050","VCT","DT.DOD.OFFT.CD",NA
2017,"050","VCT","DT.DOD.OFFT.CD",NA
2018,"050","VCT","DT.DOD.OFFT.CD",NA
2019,"050","VCT","DT.DOD.OFFT.CD",NA
2020,"050","VCT","DT.DOD.OFFT.CD",NA
2021,"050","VCT","DT.DOD.OFFT.CD",NA
2022,"050","VCT","DT.DOD.OFFT.CD",NA
2023,"050","VCT","DT.DOD.OFFT.CD",NA
1990,"301","VCT","DT.DOD.OFFT.CD",0
1991,"301","VCT","DT.DOD.OFFT.CD",NA
1992,"301","VCT","DT.DOD.OFFT.CD",NA
1993,"301","VCT","DT.DOD.OFFT.CD",NA
1994,"301","VCT","DT.DOD.OFFT.CD",NA
1995,"301","VCT","DT.DOD.OFFT.CD",NA
1996,"301","VCT","DT.DOD.OFFT.CD",NA
1997,"301","VCT","DT.DOD.OFFT.CD",NA
1998,"301","VCT","DT.DOD.OFFT.CD",NA
1999,"301","VCT","DT.DOD.OFFT.CD",NA
2000,"301","VCT","DT.DOD.OFFT.CD",NA
2001,"301","VCT","DT.DOD.OFFT.CD",NA
2002,"301","VCT","DT.DOD.OFFT.CD",NA
2003,"301","VCT","DT.DOD.OFFT.CD",NA
2004,"301","VCT","DT.DOD.OFFT.CD",NA
2005,"301","VCT","DT.DOD.OFFT.CD",NA
2006,"301","VCT","DT.DOD.OFFT.CD",NA
2007,"301","VCT","DT.DOD.OFFT.CD",NA
2008,"301","VCT","DT.DOD.OFFT.CD",NA
2009,"301","VCT","DT.DOD.OFFT.CD",NA
2010,"301","VCT","DT.DOD.OFFT.CD",NA
2011,"301","VCT","DT.DOD.OFFT.CD",NA
2012,"301","VCT","DT.DOD.OFFT.CD",NA
2013,"301","VCT","DT.DOD.OFFT.CD",NA
2014,"301","VCT","DT.DOD.OFFT.CD",NA
2015,"301","VCT","DT.DOD.OFFT.CD",NA
2016,"301","VCT","DT.DOD.OFFT.CD",NA
2017,"301","VCT","DT.DOD.OFFT.CD",NA
2018,"301","VCT","DT.DOD.OFFT.CD",NA
2019,"301","VCT","DT.DOD.OFFT.CD",NA
2020,"301","VCT","DT.DOD.OFFT.CD",NA
2021,"301","VCT","DT.DOD.OFFT.CD",NA
2022,"301","VCT","DT.DOD.OFFT.CD",NA
2023,"301","VCT","DT.DOD.OFFT.CD",NA
1990,"302","VCT","DT.DOD.OFFT.CD",7940000
1991,"302","VCT","DT.DOD.OFFT.CD",8049000
1992,"302","VCT","DT.DOD.OFFT.CD",8729000
1993,"302","VCT","DT.DOD.OFFT.CD",9232000
1994,"302","VCT","DT.DOD.OFFT.CD",9173000
1995,"302","VCT","DT.DOD.OFFT.CD",8888000
1996,"302","VCT","DT.DOD.OFFT.CD",8747000
1997,"302","VCT","DT.DOD.OFFT.CD",8602000
1998,"302","VCT","DT.DOD.OFFT.CD",8351000
